Aachen;;;
Olia;;;
Olina;;;
Olinda;;;
Olivia;;;
Olivie;;;
Olivija;;;
Olivetta;;;
Olympe;;;
Olympia;;;
Omaira;;;
Ondina;;;
Ondine;;;
Onelia;;;
Onora;;;
Onoria;;;
Oona;;;
Ophelia;;;
Ofelia;;;
Ophélie;;;
Ora;;;
Ornella;;;
Orsola;;;
Orsolya;;;
Ortrud;;;
Otilia;;;
Ottavia;;;
Ottilie;;;
Ottilia;;;
Otylia;;;
Ovidia;;;
Ovidia;;;
Ozana;;;
Ozanna;;;
Ozlem;;;
Özlem;;;
Öznur;;;
Öykü;;;
Özge;;;
Özden;;;
Özay;;;
Özlem;;;
Özsu;;;
Özlem;;;
Özkan;;;
Özlem;;;
Paula;;;
Paulina;;;
Pauline;;;
Paolina;;;
Patricia;;;
Patrizia;;;
Patrícia;;;
Patrycja;;;
Patsy;;;
Paquita;;;
Parisa;;;
Paraska;;;
Paraskeva;;;
Paris;;;
Pascale;;;
Pascaline;;;
Pasqualina;;;
Pasqualina;;;
Pavla;;;
Pavlina;;;
Pavlína;;;
Pavlína;;;
Pelagia;;;
Penelope;;;
Penelopa;;;
Perla;;;
Pernilla;;;
Petra;;;
Petronela;;;
Petronella;;;
Petronia;;;
Pia;;;
Piera;;;
Pierina;;;
Pilar;;;
Pina;;;
Piroska;;;
Placida;;;
Plamena;;;
Polina;;;
Polona;;;
Polly;;;
Pompeia;;;
Pompeya;;;
Poppy;;;
Portia;;;
Priska;;;
Prisca;;;
Prisilla;;;
Priscilla;;;
Prudence;;;
Quintina;;;
Quintine;;;
Quintana;;;
Quinta;;;
Quintella;;;
Quintilia;;;
Quintilla;;;
Quintiliana;;;
Quintilina;;;
Quirina;;;
Quirine;;;
Quiriana;;;
Quiriela;;;
Querina;;;
Querine;;;
Querida;;;
Quenilda;;;
Quenby;;;
Quenia;;;
Quenilda;;;
Quendolina;;;
Quendolyn;;;
Quendoline;;;
Quendolin;;;
Quentalia;;;
Quentalina;;;
Quentina;;;
Quentine;;;
Quentessa;;;
Quentilla;;;
Quentilia;;;
Quentilina;;;
Quentiliana;;;
Quetrina;;;
Quetrine;;;
Quezia;;;
Quezila;;;
Quezina;;;
Quiana;;;
Quida;;;
Quila;;;
Quilia;;;
Quiliana;;;
Quilina;;;
Quilinda;;;
Quilma;;;
Quinara;;;
Quinella;;;
Quinette;;;
Quinita;;;
Quinilda;;;
Quinina;;;
Quinira;;;
Quinita;;;
Rabea;;;
Rada;;;
Radka;;;
Radmila;;;
Rafaela;;;
Raffaella;;;
Ragnhild;;;
Ragna;;;
Rahel;;;
Rachel;;;
Raina;;;
Rajka;;;
Raluca;;;
Ramona;;;
Rania;;;
Ranka;;;
Rasa;;;
Rashida;;;
Raquel;;;
Rea;;;
Rebecca;;;
Rebekka;;;
Regina;;;
Regine;;;
Reinette;;;
Renata;;;
Renate;;;
Renaudine;;;
Renske;;;
Rhea;;;
Rhiannon;;;
Ria;;;
Riana;;;
Rianna;;;
Rita;;;
Rivka;;;
Roberta;;;
Robyn;;;
Rochelle;;;
Roksana;;;
Rolande;;;
Romana;;;
Romane;;;
Romina;;;
Romy;;;
Rona;;;
Ronja;;;
Rosalia;;;
Rosalie;;;
Rosalind;;;
Rosamund;;;
Rosanna;;;
Rose;;;
Rosina;;;
Rosita;;;
Roxana;;;
Roxane;;;
Roxanna;;;
Rozalia;;;
Sabina;;;
Sabine;;;
Sabrina;;;
Sacha;;;
Saskia;;;
Sasha;;;
Saša;;;
Sára;;;
Sara;;;
Sarah;;;
Sarita;;;
Saskja;;;
Sava;;;
Savina;;;
Scarlett;;;
Selena;;;
Selina;;;
Selma;;;
Semira;;;
Senada;;;
Serafina;;;
Seraphine;;;
Serena;;;
Serina;;;
Severina;;;
Severine;;;
Shana;;;
Sharon;;;
Sheila;;;
Sibylle;;;
Sidonia;;;
Siena;;;
Sigrid;;;
Silja;;;
Silke;;;
Silvana;;;
Silvia;;;
Simona;;;
Simone;;;
Sina;;;
Sinead;;;
Siri;;;
Sirma;;;
Siska;;;
Siv;;;
Sofia;;;
Sofie;;;
Sophia;;;
Sophie;;;
Sophronia;;;
Soraya;;;
Sorina;;;
Sotiria;;;
Stana;;;
Stanka;;;
Stela;;;
Stella;;;
Stefania;;;
Stefanie;;;
Steffi;;;
Stina;;;
Svea;;;
Svetlana;;;
Sylvia;;;
Tabea;;;
Tabita;;;
Tabitha;;;
Taisia;;;
Taisija;;;
Tajana;;;
Tala;;;
Tamara;;;
Tamar;;;
Tania;;;
Tanja;;;
Tanjaa;;;
Tanita;;;
Tara;;;
Tarja;;;
Tatiana;;;
Tatjana;;;
Tatyana;;;
Tea;;;
Teodora;;;
Teodóra;;;
Teona;;;
Teresa;;;
Theresa;;;
Therese;;;
Thalia;;;
Thea;;;
Thekla;;;
Theodora;;;
Theodosia;;;
Theresia;;;
Thérèse;;;
Tiana;;;
Tiara;;;
Tijana;;;
Tilda;;;
Tilde;;;
Tina;;;
Tine;;;
Tinka;;;
Tiziana;;;
Toma;;;
Tomislava;;;
Tonka;;;
Tonya;;;
Tora;;;
Tove;;;
Tracy;;;
Traute;;;
Trine;;;
Trude;;;
Tuija;;;
Tünde;;;
Ulrike;;;
Ulrika;;;
Ursula;;;
Urszula;;;
Uta;;;
Ute;;;
Ulla;;;
Ulrica;;;
Ulrica;;;
Ulrika;;;
Ulrika;;;
Ulani;;;
Ulyana;;;
Uljana;;;
Uljana;;;
Uljanka;;;
Uliana;;;
Ulina;;;
Ulissa;;;
Ulli;;;
Ulrikea;;;
Ulva;;;
Ulvhild;;;
Una;;;
Undine;;;
Unnur;;;
Urania;;;
Ursa;;;
Ursina;;;
Ursine;;;
Ursulina;;;
Urt?;;;
Urte;;;
Urška;;;
Uschi;;;
Usha;;;
Usia;;;
Usina;;;
Usoa;;;
Uteke;;;
Utrilla;;;
Uvala;;;
Uvena;;;
Uverta;;;
Uvilla;;;
Uvina;;;
Uvira;;;
Uvita;;;
Uyana;;;
Uyara;;;
Uza;;;
Uzma;;;
Valentina;;;
Valentine;;;
Valeria;;;
Valérie;;;
Valerija;;;
Valeriana;;;
Valeriane;;;
Valerija;;;
Valeska;;;
Valesca;;;
Valina;;;
Valja;;;
Valka;;;
Valborg;;;
Valdine;;;
Valdís;;;
Valentinaa;;;
Valentyna;;;
Valentyna;;;
Valerina;;;
Valerine;;;
Valery;;;
Valeslava;;;
Valeslawa;;;
Valgerda;;;
Vali;;;
Valida;;;
Valina;;;
Valja;;;
Valkyrie;;;
Vanda;;;
Vanja;;;
Vanna;;;
Vanessa;;;
Vania;;;
Vanja;;;
Vanna;;;
Varvara;;;
Varya;;;
Vasilisa;;;
Vasilka;;;
Vasilena;;;
Vasylisa;;;
Veda;;;
Vedrana;;;
Veera;;;
Vega;;;
Velga;;;
Velia;;;
Velika;;;
Velina;;;
Velislava;;;
Velta;;;
Veneta;;;
Venetia;;;
Venla;;;
Vera;;;
Verena;;;
Veronika;;;
Verónica;;;
Vesela;;;
Vesna;;;
Vesta;;;
Veta;;;
Vica;;;
Viktoria;;;
Viktorija;;;
Viktorina;;;
Viktorya;;;
Vilma;;;
Vilm?;;;
Vilhelmina;;;
Vilhelmine;;;
Vilma;;;
Vilna;;;
Vinca;;;
Vineta;;;
Viola;;;
Violeta;;;
Violetta;;;
Virginia;;;
Vita;;;
Vitalia;;;
Vittoria;;;
Viviana;;;
Viviane;;;
Vivien;;;
Vivienne;;;
Vlasta;;;
Vladimira;;;
Vladislava;;;
Vlatka;;;
Wanda;;;
Wanja;;;
Wencke;;;
Wendy;;;
Wera;;;
Weronika;;;
Wibke;;;
Wiebke;;;
Wiebke;;;
Wiebke;;;
Wiebke;;;
Wigdis;;;
Wilhelmina;;;
Wilhelmine;;;
Wilma;;;
Willemina;;;
Willi;;;
Willma;;;
Wiltrud;;;
Wiltrude;;;
Winifred;;;
Winifreda;;;
Winona;;;
Winta;;;
Wioletta;;;
Wioleta;;;
Wira;;;
Wirgilia;;;
Wirgilia;;;
Wislawa;;;
Wis?awa;;;
Wita;;;
Witalia;;;
Witolda;;;
Witolda;;;
Wladislawa;;;
Wladyslawa;;;
Wladislava;;;
Wladimira;;;
Wladyslawa;;;
Wladyslava;;;
Wladzislawa;;;
Wlodzimiera;;;
Wlodzislawa;;;
Wojciecha;;;
Wojciecha;;;
Wolfruna;;;
Wolfrun;;;
Woltrud;;;
Woltrude;;;
Wren;;;
Wulfhild;;;
Wulfhilde;;;
Wulfhildis;;;
Xenia;;;
Xena;;;
Xeniya;;;
Xenija;;;
Xenja;;;
Xénia;;;
Xaviera;;;
Xaveria;;;
Xaverine;;;
Xaviera;;;
Xaviera;;;
Xavéria;;;
Xaviera;;;
Xavina;;;
Xavine;;;
Xavira;;;
Xavira;;;
Xavrina;;;
Xavrine;;;
Xavrielle;;;
Xavriela;;;
Xavriella;;;
Xavriette;;;
Xavrietta;;;
Xavrine;;;
Xavrina;;;
Xavriana;;;
Xavrianna;;;
Xavrianne;;;
Xavriane;;;
Xavrielle;;;
Xavriella;;;
Xavrietta;;;
Xavriette;;;
Xavrietta;;;
Xavrine;;;
Xavrina;;;
Xavriela;;;
Xavriella;;;
Xavriane;;;
Xavrianna;;;
Xavrianne;;;
Xavriette;;;
Xavrietta;;;
Xavriela;;;
Xavriella;;;
Xavrina;;;
Xavrine;;;
Xylia;;;
Xylina;;;
Xylona;;;
Xylina;;;
Yara;;;
Yasmin;;;
Yasmine;;;
Yasmina;;;
Yelena;;;
Yelina;;;
Yelizaveta;;;
Yelyzaveta;;;
Yevgenia;;;
Yevgeniya;;;
Yevheniia;;;
Ylva;;;
Ylvi;;;
Yngvild;;;
Yngvilde;;;
Yngvea;;;
Yngva;;;
Yngvilda;;;
Yngvildur;;;
Yngvildis;;;
Yngvildr;;;
Yngvilda;;;
Yolanda;;;
Yolande;;;
Yolanthe;;;
Yordanka;;;
Yordan??;;;
Yordana;;;
Yordanka;;;
Yorika;;;
Yorinde;;;
Yosra;;;
Yovana;;;
Yovanka;;;
Yulia;;;
Yuliana;;;
Yulija;;;
Yuliyana;;;
Yurena;;;
Yuriko;;;
Yustina;;;
Yustyna;;;
Yvette;;;
Yvonne;;;
Yvonna;;;
Yvonnette;;;
Yvona;;;
Yvone;;;
Yvonna;;;
Yvonnia;;;
Yvonnka;;;
Yvonnette;;;
Zara;;;
Zarah;;;
Zaria;;;
Zariah;;;
Zarina;;;
Zdena;;;
Zdenka;;;
Zdenka;;;
Zdravka;;;
Zdravka;;;
Zdravka;;;
Zelda;;;
Zelia;;;
Zélia;;;
Zelma;;;
Zena;;;
Zenia;;;
Zenobia;;;
Zenona;;;
Zeynep;;;
Zina;;;
Zinaida;;;
Zinovia;;;
Zita;;;
Zita;;;
Zlata;;;
Zlatka;;;
Zlatina;;;
Zlatislava;;;
Zlata;;;
Zlata;;;
Zlata;;;
Zofia;;;
Zofija;;;
Zohra;;;
Zoja;;;
Zola;;;
Zora;;;
Zorana;;;
Zorica;;;
Zorka;;;
Zosja;;;
Zosia;;;
Zoya;;;
Zsófia;;;
Zsuzsa;;;
Zsuzsanna;;;
Zuzana;;;
Zuzanna;;;
